gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log2FoldChange_shrunk,symbol
PCDH1,350.60504042288676,1.6484766590948414,0.21016931365768343,7.843564935363607,4.3793250025286836e-15,4.224406380564232e-12,1.594661198664344,PCDH1
EHF,793.5018546843395,1.8852542400394934,0.24131242228824093,7.812503899147015,5.606290913268603e-15,5.0898525856110366e-12,1.8216668921557126,EHF
DBN1,8644.39461094722,-0.4329251897533237,0.05566491060987333,-7.7773445606959335,7.406268459558153e-15,6.350463744712252e-12,-0.4203030441022711,DBN1
B3GNT7,211.36954699599653,1.3230932236818116,0.17177979933597856,7.702263181097425,1.3367720708542213e-14,1.0858810600823184e-11,1.2781258651977783,B3GNT7
AP2M1,6582.436527125798,-0.4803413090503867,0.0629468088512447,-7.630908028801343,2.3310594116836533e-14,1.7988785479962752e-11,-0.4659938402038001,AP2M1
KIAA1211L,86.23186313590044,1.2010944723661203,0.15765345487174373,7.618573746723471,2.5649393383116318e-14,1.8851082736905584e-11,1.1595808519421893,KIAA1211L
SLC44A2,1503.3532920552407,0.9636489388353252,0.12740935049937496,7.56340829820063,3.926426551951484e-14,2.7545667001281455e-11,0.9300863308460325,SLC44A2
PLEKHO1,1405.7031576696797,-0.40617681285503293,0.054509045807044826,-7.4515487629860155,9.225078250788437e-14,6.190428596637773e-11,-0.39482425917781766,PLEKHO1
EMP1,857.8980303895696,1.558540534236931,0.2106912205262865,7.3972732719657035,1.3900929549139745e-13,8.939456110892618e-11,1.5002773553168818,EMP1
RAP1GAP2,132.2413748098153,0.8529304109223772,0.11585237343396995,7.3622178436292876,1.8087946771715767e-13,1.1166774818986447e-10,0.822313417833148,RAP1GAP2
THSD4,181.57050224295062,0.9090769340324485,0.12376034109225881,7.345462415579195,2.0504894386509924e-13,1.217202076774593e-10,0.8763409434934994,THSD4
SLFN5,1713.7994956305254,0.5505129223773797,0.07594430124592837,7.248903648407649,4.201586311543523e-13,2.401751227124546e-10,0.524694618052883,SLFN5
SORCS2,97.45977503346444,1.4859884982074705,0.20657652242058763,7.193404559217109,6.319533290256976e-13,3.4834170286366483e-10,1.425079689581318,SORCS2
LY75,965.7068976417827,0.9239563975208852,0.12919581687797502,7.151596853894725,8.577416728907464e-13,4.300096136342194e-10,0.8886809163013274,LY75
TACSTD2,3032.709194155747,1.629823575696841,0.22792672096321845,7.150647229114716,8.636969044097966e-13,4.300096136342194e-10,1.5674785195527805,TACSTD2
TRIM29,471.7233246145943,1.5834144132430226,0.22132117589924447,7.1543737593544385,8.405575882026002e-13,4.300096136342194e-10,1.5208922963388638,TRIM29
FAM83H-AS1,66.15625343585613,1.0909994568725758,0.15359436167711565,7.103121787543625,1.2196983018494706e-12,5.881022042541784e-10,1.0476780588358683,FAM83H-AS1
PRR15L,48.18215774597413,1.8383758261993373,0.25896591440091804,7.098910412407619,1.2574428366196635e-12,5.881022042541784e-10,1.7633771578217594,PRR15L
AIM1,119.80669089571778,1.1285477558089247,0.15910504685984153,7.093098415684341,1.311421243032951e-12,5.95308101910899e-10,1.0835022111526298,AIM1
FLNB,5854.4129076281415,1.0090362830544068,0.14243744036144323,7.084066383767632,1.399847972719055e-12,6.063283416408291e-10,0.9690791858085299,FLNB
GTF2F1,2733.4884711556588,-0.404319052235791,0.057085869986039116,-7.082646762406722,1.4142685174983703e-12,6.063283416408291e-10,-0.3907965270025673,GTF2F1
ESRP1,470.7249483870684,1.3090575703918967,0.1855339180322555,7.055624029695283,1.7182783837666634e-12,7.167542858122888e-10,1.2553035983766738,ESRP1
EXPH5,3046.5989252245095,0.7817264808630352,0.11191450356278697,6.985032823958033,2.8478939018901208e-12,1.1566945916255822e-9,0.7509501684744485,EXPH5
TSPAN1,305.65219625421014,1.7823250971450146,0.25575394709623805,6.968905533545258,3.194160788642031e-12,1.2640686567154128e-9,1.7063094535942769,TSPAN1
SLC26A9,31.266471525451134,2.269145202055888,0.32604160000079424,6.9596799980443,3.410465168750053e-12,1.315927985362208e-9,2.17168888099272,SLC26A9
TMEM125,51.08451866467242,1.430149065424579,0.2070441612173845,6.907459051322894,4.934113132243392e-12,1.8573927337327928e-9,1.3690005532362384,TMEM125
ADGRF1,451.12061173279443,1.855408234714882,0.2691082095236393,6.89465489737093,5.399572218902551e-12,1.98421422920338e-9,1.7776217225529987,ADGRF1
CCAT1,51.7650496278826,1.3162917651616222,0.19181642615004385,6.862247366302113,6.778554958394052e-12,2.37773220972395e-9,1.2595850273036646,CCAT1
SH2D4A,361.02858843059767,0.4923030896688798,0.07171863840015158,6.864367487320274,6.678650216412368e-12,2.37773220972395e-9,0.47397632354627056,SH2D4A
EDA,50.86775246046212,1.2035512566101638,0.1754964807764894,6.857979438020725,6.984130857847783e-12,2.3954016813338373e-9,1.1519972211515817,EDA
MUC1,112.09420413509422,2.3059644138289044,0.33844673151290455,6.813374747396492,9.533536587894594e-12,3.1987087760340254e-9,2.2027316549396074,MUC1
SNORD55,19.49107517418238,-2.444274513387781,0.35892042569258237,-6.810073594087726,9.754883051692271e-12,3.20333755361316e-9,-2.336367505354679,SNORD55
SNORA47,105.64772152952919,-1.5449468974330125,0.2282795430314511,-6.767785132722814,1.3076876390036042e-11,4.2047606292461725e-9,-1.4743248150686992,SNORA47
CLIC5,117.7385026659466,1.1716735464133696,0.17323962129152337,6.76331163551614,1.3487269334919908e-11,4.248214590105181e-9,1.1200010267266678,CLIC5
CLDN7,523.0534739464822,1.5484599332184494,0.22978162799375543,6.738832633131707,1.5966418455093464e-11,4.928514048718251e-9,1.4716452181409478,CLDN7
ZBTB17,470.97961740032434,-0.4551694823719922,0.06825287051467903,-6.668869440064058,2.577814425446987e-11,7.801174086735058e-9,-0.43790400572081584,ZBTB17
FRAS1,1540.5230625188108,1.159820018630127,0.17450796061232188,6.646229860004639,3.006955506687391e-11,8.756481375511924e-9,1.1069906778745164,FRAS1
LAMB3,1121.2375030446158,0.9517595283370407,0.14319264600034784,6.64670676128667,2.997233142560685e-11,8.756481375511924e-9,0.9056449080599774,LAMB3
KRT23,65534.118307119636,-0.43138487582902907,0.06507265961432139,-6.629279921641447,3.3732835679173054e-11,9.584608428855768e-9,-0.4182888715698223,KRT23
LCN2,1102.2683032578532,1.4884116565323628,0.2245831223331201,6.6274421740589595,3.4155336502984785e-11,9.584608428855768e-9,1.4296343460803282,LCN2
ENDOD1,687.8465147398365,0.5846393395323058,0.08825360637460103,6.624537665358934,3.483366921276624e-11,9.600408046961324e-9,0.5538697735973793,ENDOD1
SNORD76,77.4274368272002,-1.711620382686048,0.25859136917814485,-6.619015894172804,3.6159797631287635e-11,9.672095333791259e-9,-1.628718362961086,SNORD76
SOX4,15863.900593882667,-0.3909695077437171,0.05907443729176418,-6.618251915168455,3.634712513670422e-11,9.672095333791259e-9,-0.37882489655122076,SOX4
CDH3,665.029789607847,1.462112552416011,0.22153703897098254,6.5998559843869815,4.115573788963688e-11,1.0766062009977213e-8,1.3934534429529342,CDH3
HNRNPA1,15185.281292157086,-0.3735108403623619,0.05675803255449716,-6.58075735806609,4.680578952660739e-11,1.2040009259227641e-8,-0.3604764374310493,HNRNPA1
SLIT2,145.82309791362772,1.1492637343994447,0.1749848643011907,6.567789385608161,5.1067701095072826e-11,1.2920965552481213e-8,1.0954122014010401,SLIT2
SAV1,1915.5849354625796,0.45510222474580175,0.069320938544503,6.565148053407167,5.198118859877634e-11,1.293996233602442e-8,0.4372736810605487,SAV1
MSRB1,639.4572434669398,-0.4915550519523636,0.07495855874782595,-6.557690811612895,5.4647364102522436e-11,1.3178553399348926e-8,-0.47179815790492846,MSRB1
TMEM30B,283.5827756719175,1.3679073576983523,0.2085680663884124,6.558565658612973,5.4327785946437706e-11,1.3178553399348926e-8,1.2995619782915584,TMEM30B
FUT3,23.420160820962156,2.1021207309339514,0.32100691163570794,6.548521713200761,5.810940934849075e-11,1.3770581028088623e-8,2.0004183387804084,FUT3
MACC1,2447.007805258286,1.2643246994963686,0.1931287943551798,6.546536489898918,5.888676609134697e-11,1.3770581028088623e-8,1.2035712639958878,MACC1
INPP4B,870.9915230346361,0.6024782077153255,0.09222721412738842,6.532542627636515,6.466238399830886e-11,1.4895510964625358e-8,0.5743260510061792,INPP4B
RANBP3,1718.403607926113,-0.2969995104581454,0.04548893606321637,-6.5290493944594035,6.618842242180347e-11,1.5022825171442865e-8,-0.2874390377450933,RANBP3
CST1,417.9670552845561,1.7293253544593448,0.26541765953798196,6.515487166413935,7.245411818808194e-11,1.61136340305082e-8,1.644651179494908,CST1
PFN2,869.3172889735038,-0.5806650483895954,0.08913847403548698,-6.514191034484464,7.308244020575185e-11,1.61136340305082e-8,-0.5552745669585217,PFN2
ND6,313.21794957638537,-0.9834362676122247,0.15106539932800628,-6.510003428891766,7.514908965987092e-11,1.6121195219587632e-8,-0.9363335755973139,ND6
SASH1,341.72773014676545,0.7276870068502264,0.11178176444070335,6.509890146135965,7.520578306403457e-11,1.6121195219587632e-8,0.6932087360484223,SASH1
SH3YL1,1173.031008911212,0.4535846710888269,0.06970004606776843,6.50766673307235,7.632701502725326e-11,1.6137413012748313e-8,0.4347823966086625,SH3YL1
DTX4,125.80135507241295,1.567257415355255,0.2410953843891503,6.500569968712285,8.001626195732212e-11,1.668879712228797e-8,1.4909561047273723,DTX4
DUSP10,1314.5571883832652,1.0876035121973442,0.16816756154695545,6.467379928641384,9.971671680135482e-11,2.0520370761494802e-8,1.034916922139515,DUSP10
FMN1,391.5475961319709,1.1546912550046524,0.17879880402906298,6.458047978984033,1.0606211932361959e-10,2.149391720702404e-8,1.0981815511183133,FMN1
TAOK3,187.13613679587957,0.6220854090604191,0.09635195323769914,6.456386073728487,1.0723283821049961e-10,2.149391720702404e-8,0.5946691081769719,TAOK3
C1orf210,18.603876487914857,2.032490854178846,0.31565485938201265,6.438965831725339,1.202902732405607e-10,2.380205227172838e-8,1.9312991040872478,C1orf210
ALDH1A3,334.832691467399,1.5714743021065416,0.24439065317236372,6.430173501759141,1.274583757107023e-10,2.4589907133987242e-8,1.4935481151656709,ALDH1A3
SNTB1,333.69635680366986,0.7146401098718761,0.11112224620529114,6.431116489056789,1.2667003429605871e-10,2.4589907133987242e-8,0.6818783163878419,SNTB1
PAX6,1223.417474111334,-0.3793456535300217,0.0591514610625963,-6.413123982323681,1.4256748035363607e-10,2.716526533059283e-8,-0.3641679123180137,PAX6
SAMD12,741.8658125558071,0.7640728184910653,0.11927778097663537,6.40582690451573,1.4955656535391284e-10,2.814946377649135e-8,0.7275969902035564,SAMD12
NRBP1,3709.7389768930175,-0.37914047712570587,0.05941704307995212,-6.381005473724618,1.7592901876548446e-10,3.271431898345165e-8,-0.365230769311004,NRBP1
B4GALT1,710.1948879947931,0.9251682643340645,0.14523184981516368,6.370284930692025,1.8867734876583812e-10,3.4667216676808876e-8,0.8802372264196434,B4GALT1
MYO5C,1624.349366825459,0.5591307392606836,0.08787719466781216,6.362637557722165,1.9831828873549368e-10,3.600993492168952e-8,0.5342512058835647,MYO5C
VTCN1,39.2555017720645,2.3115682590073625,0.3658142568856088,6.318967113767238,2.6331729942460546e-10,4.725626975952745e-8,2.190310797263979,VTCN1
MYOF,12921.273235659944,0.6660232150734834,0.10601686922936127,6.28223809960452,3.3373319071965115e-10,5.891562608771075e-8,0.6312509260592603,MYOF
PTK2B,38.80003724785292,1.4074507428518936,0.22407270986856864,6.281223374669068,3.3591908097178605e-10,5.891562608771075e-8,1.3341621863549966,PTK2B
ITM2B,2292.9619212768434,-0.41782445719013345,0.06675931725081133,-6.258668818022635,3.8827743434861427e-10,6.733341485097205e-8,-0.39951001036408396,ITM2B
TNFSF15,516.6078564541327,1.0908167450449493,0.17437210055934257,6.2556839170135525,3.9577761557743517e-10,6.787146354246815e-8,1.0344241327084616,TNFSF15
MAPK13,418.8676732448587,0.6693004138383353,0.10762985168027107,6.2185388476292065,5.018057184873125e-10,8.510845559487012e-8,0.6362184653612246,MAPK13
MTUS1,973.4632112940693,0.5650194226673216,0.0914840444361084,6.176152641151823,6.568248802874077e-10,1.1018951306908533e-7,0.5349749011912571,MTUS1
FUT2,92.11671373263657,0.9292438769944233,0.15053254907069466,6.173042858378903,6.69880434247817e-10,1.1117134002344955e-7,0.8804820776913374,FUT2
CD22,113.67298807808736,0.7692139867845331,0.12468202703672046,6.169405527534371,6.854721703267322e-10,1.1254869656194452e-7,0.729744951158507,CD22
ZNF528,157.17791021851207,0.6205023053131267,0.10110398299233792,6.137268651029811,8.395234808247091e-10,1.363916358215638e-7,0.5895488830459515,ZNF528
GJB5,34.97272180310272,1.392247547573853,0.22698964824106208,6.133528812271173,8.595084317830684e-10,1.37687743569584e-7,1.315515505005894,GJB5
SLC35B2,3705.076459579083,-0.35662297344184196,0.05815339812057636,-6.132452874076474,8.653434706653911e-10,1.37687743569584e-7,-0.34191776826285925,SLC35B2
THOP1,2637.21175788582,-0.3685896851242125,0.060173150114688906,-6.125484280309197,9.040819733142166e-10,1.4238368547073081e-07,-0.353208054311986,THOP1
RAB25,264.5566011748257,1.4164116555920006,0.231345399083392,6.122497621322624,9.211979243106619e-10,1.4361382589707836e-7,1.336806389955391,RAB25
PDE2A,128.71783886631889,1.2305948850157997,0.2011378209780644,6.1181675282740855,9.465752626604023e-10,1.460944260390065e-7,1.1628955849621165,PDE2A
KRT10,148.4640984827259,-0.8296997947488672,0.13569184403856502,-6.114588541615353,9.680640974416726e-10,1.4793169584074032e-7,-0.7858416592111211,KRT10
RNY1,560.2878412589755,-0.8726558338737745,0.14300800249498677,-6.102146863455183,1.0465314511321743e-9,1.5835457271347036e-7,-0.8252855611954593,RNY1
ZBTB18,2334.956381970165,-0.39008867028831395,0.06403047274817286,-6.092234736771412,1.1134525082398134e-9,1.668449127395464e-7,-0.373017952178063,ZBTB18
CTNND1,9266.421687760538,0.2621329302617623,0.043082757283784176,6.084404685036859,1.1692493509637221e-9,1.717848356975464e-7,0.2607060835096862,CTNND1
ST14,1142.0114333550102,1.0238203068307692,0.16830945400219305,6.082963746156701,1.179810326807044e-9,1.717848356975464e-7,0.9676573790467319,ST14
UBE2M,1624.3000662514194,-0.49764606062082267,0.08177341221979088,-6.085670722450076,1.1600463756261826e-9,1.717848356975464e-7,-0.47422868307344646,UBE2M
SLC20A1,3719.6472545684287,0.42301349384348935,0.06964112210549057,6.074191240094027,1.2461415087758615e-9,1.7974717800417427e-7,0.40351165229227925,SLC20A1
HDGFRP2,1844.36579722462,-0.3508359079025389,0.05780083640571856,-6.069737562964206,1.2811944090925165e-9,1.8309217138827685e-7,-0.33627604764576685,HDGFRP2
NALCN,89.60238557516243,1.667194589726264,0.27489728045347384,6.064791135714548,1.3212524008689643e-9,1.870844913303816e-7,1.5713610739245405,NALCN
SLC2A12,53.53562325350564,1.1070048511267896,0.18265813138941078,6.060528719451062,1.3567482246758715e-9,1.9036410999679456e-7,1.045796747920963,SLC2A12
ALPP,143.5033627875948,1.5666903643741383,0.2595826186747591,6.035420909044391,1.5854887058415847e-9,2.1893878301156166e-7,1.4774590434780017,ALPP
PTAFR,58.41666717747383,1.376941367342684,0.22815602379712893,6.035086623735293,1.5887743745817616e-9,2.1893878301156166e-7,1.2971928176654453,PTAFR
ERRFI1,1818.9491452420345,0.5190607755981089,0.08611889995575807,6.0272573832778455,1.6676531720351683e-9,2.2777485891319279e-7,0.4922527057624704,ERRFI1
PAQR5,302.6620376266355,0.8016389643587187,0.1331611062457161,6.02006837401524,1.7434340958031498e-9,2.360365073212791e-7,0.75803883448725,PAQR5
L1CAM,734.9070199449264,0.8516996848764097,0.1415113848233661,6.018594800266407,1.7593766494791307e-9,2.361236452874861e-7,0.8067145237699691,L1CAM
GPRC5A,10721.765219620982,0.6800397841443615,0.11347353293678386,5.992937441396241,2.0608414507269397e-9,2.741985081941344e-7,0.643804446045623,GPRC5A
SCARNA22,230.95961405149083,-1.396971421932889,0.23316621238047922,-5.991311552693233,2.0815543134613754e-9,2.745872587518194e-7,-1.3147503192495806,SCARNA22
TUBB3,8743.78119230568,-0.3474779276595995,0.05805538146215795,-5.985283687888519,2.1601302827191595e-9,2.8253771850413137e-7,-0.33128910061955763,TUBB3
PVRL4,71.16398507019828,1.956911868236208,0.3277921425709211,5.9699779649623865,2.3728563217486616e-9,3.077534829400743e-7,1.8394666540782243,PVRL4
TGFA,1350.7757752763243,0.772310837914944,0.12940187938608438,5.968312373660909,2.397200960664482e-9,3.0831999689079685e-7,0.7279654297431744,TGFA
DPP3,2378.1682260093544,-0.2513964798592414,0.04227343163984344,-5.946914411894961,2.732441884175299e-9,3.4853312430050883e-7,-0.24296801362321557,DPP3
HOMER3,2713.2696192064395,-0.34768941569260364,0.058579522205561896,-5.935340586639198,2.932361232021981e-9,3.7096773159858407e-7,-0.3322640372095779,HOMER3
RNU5D-1,14.459118144003275,-2.0841679125238346,0.35169386642922035,-5.926085472244882,3.102411525036341e-9,3.89289589247243e-7,-1.9605267056244189,RNU5D-1
SURF4,6799.740333331734,-0.2872192794393223,0.04855804546504986,-5.914967884077032,3.319403451958619e-9,4.131586522381397e-7,-0.2779375266539415,SURF4
LPAR5,47.20629296327197,1.0223302330657367,0.17317800668398306,5.903349118293612,3.5619538932681185e-9,4.3858209829246204e-7,0.962946281782168,LPAR5
RPL3,22305.940250680418,-0.27576356621619824,0.04671984669041816,-5.9024929607218715,3.580493999277583e-9,4.3858209829246204e-7,-0.2665314794491318,RPL3
ABLIM3,854.7213905120766,0.519101718096405,0.08821250485195395,5.884672688612659,3.988425078913162e-9,4.847035643145333e-7,0.4925543772888758,ABLIM3
RGPD5,1241.2929558734152,0.8771630361601659,0.1491804585410349,5.87987893815788,4.105666515115258e-9,4.95053570267882e-7,0.8262801206777454,RGPD5
EPHA1,145.74168183629388,1.2606262949529317,0.2145771421905831,5.874932819420573,4.230148613824572e-9,5.061094085718484e-7,1.185252607643909,EPHA1
DNAH11,117.49092838437419,1.5657778672440186,0.26658774616486747,5.87340524750033,4.269330961060834e-9,5.068681081000993e-7,1.4725618876172573,DNAH11
FAHD2B,476.712219221068,-0.4278489573859222,0.07289844300107964,-5.869109678784026,4.381415352118089e-9,5.158644624659507e-7,-0.4042758089573539,FAHD2B
OVOL1,23.0234634351024,1.542249106132995,0.26282552731850467,5.867957811662728,4.411954713328074e-9,5.158644624659507e-7,1.4491890152374889,OVOL1
AP1M2,218.5645909451457,1.5945271152735612,0.2724775522508603,5.851957719458436,4.858201464832712e-9,5.637705369039705e-7,1.4973878307105926,AP1M2
SPCS2,936.3771349929784,-0.45338105366985604,0.0774959834292136,-5.850381317942542,4.90447315290593e-9,5.648928256861949e-7,-0.43043870688224717,SPCS2
MMP28,33.16864241254127,1.8100887509796284,0.310133037737644,5.8364912173944745,5.331157119060919e-9,6.088457374708344e-7,1.69854681915796,MMP28
TNFRSF19,5957.4498136896955,-0.34520321967889445,0.05915636075418595,-5.835437056605406,5.364974750293733e-9,6.088457374708344e-7,-0.32985590855917624,TNFRSF19
SPTSSA,511.16065054160254,-0.627678868475391,0.10774849414096782,-5.825407338446847,5.697346401237793e-9,6.418455792460153e-7,-0.5924851377662831,SPTSSA
RPL28,4459.346472764354,-0.5597628480514556,0.09615670527571966,-5.821360522351426,5.837050578046983e-9,6.528191204462111e-7,-0.5253917067869299,RPL28
CLEC2D,145.60773696682193,0.6729600236303376,0.11563213831645124,5.819835500997512,5.890557202950421e-9,6.540637400743653e-7,0.6347622098218076,CLEC2D
CD9,972.4450192875182,0.9469243254199743,0.16282814530410686,5.815483088942922,6.045902561774136e-9,6.665175724173002e-7,0.8947147888670063,CD9
KRT80,427.0548794918595,0.9835239524747253,0.1694334937909084,5.804778798272647,6.4451034377379315e-9,7.054874216882782e-7,0.9242576482071532,KRT80
RALY,3959.8739550611785,-0.3071049062358814,0.05292165326721436,-5.803010436677662,6.5134735547256255e-9,7.079503580537697e-7,-0.29414036325763215,RALY
CAST,6410.682282016827,0.2400925382689727,0.04139426858145191,5.8001396448530125,6.625971742282189e-9,7.15141593499184e-7,0.2315826191944643,CAST
FAM195B,776.4271695844421,-0.42483598863669625,0.07339692281216711,-5.788198910244648,7.114513430345967e-9,7.62537501971942e-7,-0.4035544261927021,FAM195B
ARL4C,13910.184722602302,-0.2306059308181439,0.03985995630142585,-5.785403503061412,7.233847723154946e-9,7.699807293736099e-7,-0.21609875178774277,ARL4C
VGLL1,42.247941323882905,2.061371988177244,0.3574779781987999,5.7664307003294,8.09679805638537e-9,8.559313780976151e-7,1.930900975034345,VGLL1
ANXA6,15849.992399908304,-0.35797963663305954,0.06219071845566301,-5.75615856389037,8.604956413433682e-9,9.03461886292078e-7,-0.340089998633886,ANXA6
TFCP2L1,167.973099465373,0.5772851498121753,0.1003110025393041,5.75495344676654,8.666567431764015e-9,9.03782444201661e-7,0.5448599222264514,TFCP2L1
TUBB2A,48533.17763465405,-0.4824235806792351,0.08392079187332846,-5.748558490813741,9.000750963000692e-9,9.323328212278703e-7,-0.43863453902772304,TUBB2A
RGL3,283.29775369734847,0.5279782514859592,0.09188889472480215,5.7458330853494335,9.146950429097387e-9,9.411602194845937e-7,0.4950480223543695,RGL3
CEACAM1,16.566086763735086,1.7366092374401965,0.30231294018261406,5.7444092085214296,9.224247186280473e-9,9.428280203513431e-7,1.6266941786262703,CEACAM1
TECR,2918.387839483254,-0.309133536397519,0.05382697864084319,-5.743096569848203,9.296067511760817e-9,9.439178024770818e-7,-0.2951111892225978,TECR
SNORA37,25.36635091456037,-2.254986499925997,0.3933620572603924,-5.732597891192317,9.890391778854754e-9,9.977013510774136e-7,-2.108577664218008,SNORA37
HNRNPR,3650.506795107669,-0.3104055613962082,0.054185383576191945,-5.728584738349894,1.0127196210934085e-8,1.0149554955815369e-6,-0.29773281787790834,HNRNPR
KRT13,1411.8328238266802,1.420092313034781,0.2480486603876933,5.7250553613763335,1.0340001669041041e-8,1.0229973446152526e-6,1.3383273744839919,KRT13
NPAS2,255.52152819493494,0.8060730879495551,0.1407758257822104,5.725934005150885,1.028662065732066e-8,1.0229973446152526e-6,0.757259646942468,NPAS2
LYST,786.7390525023362,0.8480974150039755,0.1481956484454631,5.722822659776549,1.047686112294276e-8,1.0299355068248315e-6,0.797043312074388,LYST
CLDN9,226.57932808609164,0.691496248188601,0.12092285723344368,5.718490813144247,1.074743264402053e-8,1.0498473128342584e-6,0.6498645865620631,CLDN9
HPGD,34196.89540446171,-0.6164646556131941,0.10819782708206277,-5.697569648470258,1.215273410377323e-8,1.1796559632555726e-6,-0.580805367065344,HPGD
WASF1,395.38519492489695,-0.43021368445259023,0.07554141557446122,-5.695070461428252,1.2332098071407421e-8,1.1895850102131383e-6,-0.4076733636896471,WASF1
CLUHP3,86.03911402034726,0.8115570194564372,0.14263381424418756,5.689793992797951,1.2719272626327338e-8,1.2193121348741375e-6,0.7617506933876836,CLUHP3
MYZAP,33.10234703356154,1.9977128189361792,0.3515369672949984,5.682795850200766,1.325104111678317e-8,1.2624479542989595e-6,1.867045428152064,MYZAP
SAA2,86.71343172410388,1.2730463453964773,0.22421540198255208,5.677782766660886,1.364518463885656e-8,1.2920231884424059e-6,1.1912676148925172,SAA2
PGM5P2,147.06159392763877,1.1507116154815822,0.20280206641393994,5.674062576526518,1.3945015397219222e-8,1.3123619978090334e-6,1.0789071305844409,PGM5P2
ADAP1,585.88060244289,0.7705917109872782,0.13593979173993645,5.668625066466785,1.4394797725996115e-8,1.3464806551698428e-6,0.7230748263072071,ADAP1
PROM2,123.14267457019741,1.2924189001923234,0.22877544256742147,5.649290350783345,1.6111153713932116e-8,1.4979490748242668e-6,1.2092003533755298,PROM2
COL4A4,296.72832111920036,0.6078997463440317,0.10778228634539465,5.640070988993324,1.6998007088719574e-8,1.5709415653131612e-6,0.5719700324958388,COL4A4
REPS2,247.27285724805924,0.5949712247876658,0.10556384834814596,5.636126705285233,1.7391743825428547e-8,1.5977629416765726e-6,0.5604008650764525,REPS2
ETS2,394.5854226875526,0.5599689924705179,0.09951093519855825,5.627210631205393,1.831470387709238e-8,1.643425230459557e-6,0.5272999867425175,ETS2
LRG1,21.855467120119286,1.6200804747170938,0.28781605802936916,5.628874517320289,1.8138929308559553e-8,1.643425230459557e-6,1.5136261104945714,LRG1
SNORD33,52.31805652545287,-1.746134489474567,0.31029245103119396,-5.627383082223378,1.829640943086455e-8,1.643425230459557e-6,-1.6296973812916762,SNORD33
TNNT2,19.42367618075023,1.6693329206289924,0.29651946367995724,5.629758329897547,1.804622976681989e-8,1.643425230459557e-6,1.5589660782835866,TNNT2
ADAM10,5131.911409006315,0.3998780408079683,0.07110484907564397,5.623780178234584,1.8682335918609196e-8,1.6667235408544181e-6,0.37911963937900095,ADAM10
CEACAM6,78.08642878210985,2.1905161412667313,0.38980153045659105,5.619567831611351,1.9143570924038752e-8,1.6980567450667477e-6,2.0431234263423326,CEACAM6
HEATR5A,1261.0975507034902,0.36950760190097637,0.06579931444369924,5.615675558704234,1.9579574436929674e-8,1.719526398705199e-6,0.35093364059483717,HEATR5A
KLK7,96.27502099052789,1.5142000368342865,0.2696503209134386,5.615420859522601,1.960843891227906e-8,1.719526398705199e-6,1.4120094985658438,KLK7
SCEL,48.09670308082388,1.3361479759549568,0.23815201817538248,5.6104835314516475,2.017620732011444e-8,1.7494358639249791e-6,1.2478813738730645,SCEL
