ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0001580,detection of chemical stimulus involved in sensory perception of bitter taste,9/330,39/18986,0.23076923076923078,13.276923076923076,10.207152767980798,1.7393025893947555e-8,5.19007892675395e-5,5.1098879231586975e-5,CST1/CST2/TAS2R31/TAS2R30/TAS2R5/TAS2R13/CST4/TAS2R50/TAS2R3,9
GO:0050913,sensory perception of bitter taste,9/330,44/18986,0.20454545454545456,11.76818181818182,9.510619485440632,5.390486030866564e-8,6.600550708460726e-5,6.498566751557037e-5,CST1/CST2/TAS2R31/TAS2R30/TAS2R5/TAS2R13/CST4/TAS2R50/TAS2R3,9
GO:0050912,detection of chemical stimulus involved in sensory perception of taste,9/330,45/18986,0.2,11.506666666666668,9.384751191256374,6.635942401267486e-8,6.600550708460726e-5,6.498566751557037e-5,CST1/CST2/TAS2R31/TAS2R30/TAS2R5/TAS2R13/CST4/TAS2R50/TAS2R3,9
GO:0050909,sensory perception of taste,10/330,67/18986,0.14925373134328357,8.587064676616915,8.27399212384741,2.264551121790085e-7,1.3469016072572437e-4,1.3260908656183743e-4,CST1/SCNN1A/CST2/TAS2R31/TAS2R30/TAS2R5/TAS2R13/CST4/TAS2R50/TAS2R3,10
GO:0000244,spliceosomal tri-snRNP complex assembly,7/330,27/18986,0.25925925925925924,14.916049382716047,9.623723442251068,2.9619583059611773e-7,1.3469016072572437e-4,1.3260908656183743e-4,RNU5D-1/RNU4ATAC/RNU4-1/RNU5F-1/RNU4-2/RNU5E-1/RNU6ATAC,7
GO:0000353,formation of quadruple SL/U4/U5/U6 snRNP,5/330,10/18986,0.5,28.766666666666666,11.680849139895855,3.610996266105211e-7,1.3469016072572437e-4,1.3260908656183743e-4,RNU5D-1/RNU4-1/RNU5F-1/RNU4-2/RNU5E-1,5
GO:0000365,"mRNA trans splicing, via spliceosome",5/330,10/18986,0.5,28.766666666666666,11.680849139895855,3.610996266105211e-7,1.3469016072572437e-4,1.3260908656183743e-4,RNU5D-1/RNU4-1/RNU5F-1/RNU4-2/RNU5E-1,5
GO:0045291,"mRNA trans splicing, SL addition",5/330,10/18986,0.5,28.766666666666666,11.680849139895855,3.610996266105211e-7,1.3469016072572437e-4,1.3260908656183743e-4,RNU5D-1/RNU4-1/RNU5F-1/RNU4-2/RNU5E-1,5
GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,7/330,31/18986,0.22580645161290322,12.991397849462365,8.886725567919681,8.262020892677605e-7,2.73931892708333e-4,2.6969941884752283e-4,CTSE/HLA-DRA/HLA-DPA1/CTSS/HLA-DPB1/HLA-DRB1/HLA-DRB5,7
GO:0002495,antigen processing and presentation of peptide antigen via MHC class II,7/330,35/18986,0.2,11.506666666666668,8.274388624275973,1.9903681910987386e-6,5.939258682238635e-4,5.847492233006926e-4,CTSE/HLA-DRA/HLA-DPA1/CTSS/HLA-DPB1/HLA-DRB1/HLA-DRB5,7
GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,7/330,37/18986,0.1891891891891892,10.884684684684686,8.004303333375992,2.9577566291088835e-6,8.023587073873553e-4,7.899616030471669e-4,CTSE/HLA-DRA/HLA-DPA1/CTSS/HLA-DPB1/HLA-DRB1/HLA-DRB5,7
GO:0002399,MHC class II protein complex assembly,5/330,16/18986,0.3125,17.979166666666668,9.036405295110624,5.7433601183153795e-6,0.001210493528698585,0.0011917904044721852,HLA-DRA/HLA-DPA1/HLA-DPB1/HLA-DRB1/HLA-DRB5,5
GO:0002503,peptide antigen assembly with MHC class II protein complex,5/330,16/18986,0.3125,17.979166666666668,9.036405295110624,5.7433601183153795e-6,0.001210493528698585,0.0011917904044721852,HLA-DRA/HLA-DPA1/HLA-DPB1/HLA-DRB1/HLA-DRB5,5
GO:0008544,epidermis development,21/330,393/18986,0.05343511450381679,3.0743002544529263,5.526448984025718,5.813254722406756e-6,0.001210493528698585,0.0011917904044721852,GRHL2/EMP1/FLNB/ESRP1/EDA/CDH3/GJB5/ST14/OVOL1/KLK7/SCEL/CYSRT1/FLG/IVL/KRT7/KRT86/GRHL3/PTCH2/HLA-DRB1/KRT83/ABCA12,21
GO:0002478,antigen processing and presentation of exogenous peptide antigen,7/330,41/18986,0.17073170731707318,9.822764227642278,7.521462617264059,6.084920553109509e-6,0.001210493528698585,0.0011917904044721852,CTSE/HLA-DRA/HLA-DPA1/CTSS/HLA-DPB1/HLA-DRB1/HLA-DRB5,7
GO:0019884,antigen processing and presentation of exogenous antigen,7/330,50/18986,0.14,8.054666666666668,6.643093758608069,2.364496109508942e-5,0.004129518897612334,0.00406571442191196,CTSE/HLA-DRA/HLA-DPA1/CTSS/HLA-DPB1/HLA-DRB1/HLA-DRB5,7
GO:0002396,MHC protein complex assembly,5/330,21/18986,0.23809523809523808,13.698412698412696,7.7434708093104305,2.4909966540556976e-5,0.004129518897612334,0.00406571442191196,HLA-DRA/HLA-DPA1/HLA-DPB1/HLA-DRB1/HLA-DRB5,5
